#  Created by D.Norcini                  #
#  Version 0 (10/13/16)                  #
#  Key:                                  #
#  [Energy] antineutrino energy in MeV   #
#  [Xsection] IBD cross-section in cm^2  #
#  [Flux] antineutrinos emitted per GJ   #
#
#  Energy Xsection         Flux          #
   2.551  1.376707907e-43  3.499748066e+16  
   2.552  1.37911382e-43   3.498479429e+16  
   2.553  1.381521611e-43  3.496365033e+16  
   2.554  1.38393128e-43   3.494673516e+16  
   2.555  1.386342827e-43  3.493404878e+16  
   2.556  1.388756252e-43  3.491713362e+16  
   2.557  1.391171555e-43  3.490021845e+16  
   2.558  1.393588737e-43  3.488753208e+16  
   2.559  1.396007797e-43  3.487061691e+16  
   2.56   1.398428735e-43  3.485793053e+16  
   2.561  1.400851552e-43  3.484101537e+16  
   2.562  1.403276248e-43  3.482832899e+16  
   2.563  1.405702823e-43  3.481141382e+16  
   2.564  1.408131277e-43  3.476912591e+16  
   2.565  1.410561609e-43  3.475643953e+16  
   2.566  1.412993821e-43  3.459151665e+16  
   2.567  1.415427912e-43  3.457883028e+16  
   2.568  1.417863882e-43  3.456191511e+16  
   2.569  1.420301732e-43  3.454922873e+16  
   2.57   1.422741461e-43  3.453231357e+16  
   2.571  1.425183069e-43  3.45153984e+16   
   2.572  1.427626558e-43  3.440967861e+16  
   2.573  1.430071925e-43  3.439276344e+16  
   2.574  1.432519173e-43  3.438007706e+16  
   2.575  1.434968301e-43  3.43589331e+16   
   2.576  1.437419308e-43  3.434624673e+16  
   2.577  1.439872196e-43  3.433356035e+16  
   2.578  1.442326964e-43  3.431664519e+16  
   2.579  1.444783612e-43  3.422784056e+16  
   2.58   1.44724214e-43   3.421515418e+16  
   2.581  1.449702549e-43  3.419823902e+16  
   2.582  1.452164838e-43  3.418132385e+16  
   2.583  1.454629008e-43  3.413057835e+16  
   2.584  1.457095058e-43  3.411789197e+16  
   2.585  1.45956299e-43   3.410097681e+16  
   2.586  1.462032802e-43  3.408829043e+16  
   2.587  1.464504495e-43  3.407560406e+16  
   2.588  1.466978068e-43  3.404600251e+16  
   2.589  1.469453523e-43  3.403331614e+16  
   2.59   1.47193086e-43   3.401640097e+16  
   2.591  1.474410077e-43  3.40037146e+16   
   2.592  1.476891176e-43  3.395719789e+16  
   2.593  1.479374156e-43  3.394028272e+16  
   2.594  1.481859017e-43  3.392759634e+16  
   2.595  1.484345761e-43  3.390222359e+16  
   2.596  1.486834385e-43  3.388530843e+16  
   2.597  1.489324892e-43  3.387262205e+16  
   2.598  1.49181728e-43   3.385993568e+16  
   2.599  1.49431155e-43   3.384302051e+16  
   2.6    1.496807702e-43  3.383033413e+16  
   2.601  1.499305736e-43  3.381341897e+16  
   2.602  1.501805653e-43  3.380073259e+16  
   2.603  1.504307451e-43  3.378381742e+16  
   2.604  1.506811132e-43  3.377113105e+16  
   2.605  1.509316695e-43  3.375421588e+16  
   2.606  1.51182414e-43   3.373730071e+16  
   2.607  1.514333468e-43  3.372461434e+16  
   2.608  1.516844678e-43  3.370769917e+16  
   2.609  1.519357771e-43  3.36950128e+16   
   2.61   1.521872747e-43  3.367809763e+16  
   2.611  1.524389605e-43  3.366541125e+16  
   2.612  1.526908347e-43  3.364849609e+16  
   2.613  1.529428971e-43  3.363580971e+16  
   2.614  1.531951478e-43  3.362312334e+16  
   2.615  1.534475869e-43  3.360620817e+16  
   2.616  1.537002142e-43  3.359352179e+16  
   2.617  1.539530299e-43  3.352586113e+16  
   2.618  1.542060339e-43  3.350894596e+16  
   2.619  1.544592263e-43  3.347934442e+16  
   2.62   1.547126069e-43  3.346665804e+16  
   2.621  1.54966176e-43   3.344974287e+16  
   2.622  1.552199334e-43  3.34370565e+16   
   2.623  1.554738791e-43  3.341591254e+16  
   2.624  1.557280132e-43  3.339476858e+16  
   2.625  1.559823358e-43  3.338208221e+16  
   2.626  1.562368466e-43  3.315372745e+16  
   2.627  1.564915459e-43  3.313681228e+16  
   2.628  1.567464336e-43  3.310721074e+16  
   2.629  1.570015097e-43  3.307338041e+16  
   2.63   1.572567742e-43  3.298457578e+16  
   2.631  1.575122271e-43  3.296766061e+16  
   2.632  1.577678685e-43  3.295497424e+16  
   2.633  1.580236982e-43  3.293805907e+16  
   2.634  1.582797165e-43  3.29253727e+16   
   2.635  1.585359231e-43  3.290845753e+16  
   2.636  1.587923182e-43  3.288731357e+16  
   2.637  1.590489018e-43  3.270547552e+16  
   2.638  1.593056739e-43  3.268856036e+16  
   2.639  1.595626344e-43  3.267164519e+16  
   2.64   1.598197834e-43  3.265895881e+16  
   2.641  1.600771208e-43  3.264627244e+16  
   2.642  1.603346468e-43  3.263358606e+16  
   2.643  1.605923613e-43  3.262089969e+16  
   2.644  1.608502643e-43  3.260398452e+16  
   2.645  1.611083558e-43  3.255323902e+16  
   2.646  1.613666358e-43  3.254055264e+16  
   2.647  1.616251043e-43  3.252786627e+16  
   2.648  1.618837613e-43  3.251517989e+16  
   2.649  1.621426069e-43  3.250249352e+16  
   2.65   1.624016411e-43  3.248557835e+16  
   2.651  1.626608638e-43  3.246866318e+16  
   2.652  1.62920275e-43   3.245597681e+16  
   2.653  1.631798748e-43  3.244329043e+16  
   2.654  1.634396632e-43  3.240100252e+16  
   2.655  1.636996401e-43  3.238831614e+16  
   2.656  1.639598057e-43  3.237562977e+16  
   2.657  1.642201598e-43  3.236294339e+16  
   2.658  1.644807025e-43  3.233757064e+16  
   2.659  1.647414338e-43  3.231642668e+16  
   2.66   1.650023537e-43  3.229951151e+16  
   2.661  1.652634622e-43  3.228682514e+16  
   2.662  1.655247593e-43  3.218956293e+16  
   2.663  1.657862451e-43  3.217687655e+16  
   2.664  1.660479195e-43  3.216419018e+16  
   2.665  1.663097825e-43  3.21515038e+16   
   2.666  1.665718341e-43  3.213458864e+16  
   2.667  1.668340744e-43  3.212190226e+16  
   2.668  1.670965034e-43  3.210921588e+16  
   2.669  1.67359121e-43   3.209652951e+16  
   2.67   1.676219272e-43  3.208384313e+16  
   2.671  1.678849222e-43  3.207115676e+16  
   2.672  1.681481058e-43  3.205424159e+16  
   2.673  1.684114781e-43  3.204155522e+16  
   2.674  1.68675039e-43   3.202886884e+16  
   2.675  1.689387887e-43  3.201195367e+16  
   2.676  1.69202727e-43   3.19992673e+16   
   2.677  1.694668541e-43  3.198658092e+16  
   2.678  1.697311699e-43  3.196966576e+16  
   2.679  1.699956744e-43  3.195275059e+16  
   2.68   1.702603675e-43  3.194006421e+16  
   2.681  1.705252495e-43  3.192737784e+16  
   2.682  1.707903201e-43  3.191469146e+16  
   2.683  1.710555795e-43  3.18977763e+16   
   2.684  1.713210276e-43  3.188508992e+16  
   2.685  1.715866645e-43  3.186817475e+16  
   2.686  1.718524901e-43  3.185548838e+16  
   2.687  1.721185045e-43  3.1842802e+16    
   2.688  1.723847076e-43  3.182588684e+16  
   2.689  1.726510995e-43  3.181320046e+16  
   2.69   1.729176802e-43  3.1741311e+16    
   2.691  1.731844497e-43  3.172862463e+16  
   2.692  1.734514079e-43  3.171593825e+16  
   2.693  1.737185549e-43  3.170325187e+16  
   2.694  1.739858908e-43  3.168633671e+16  
   2.695  1.742534154e-43  3.167365033e+16  
   2.696  1.745211288e-43  3.165673517e+16  
   2.697  1.74789031e-43   3.164404879e+16  
   2.698  1.750571221e-43  3.162713362e+16  
   2.699  1.753254019e-43  3.161021846e+16  
   2.7    1.755938706e-43  3.15890745e+16   
   2.701  1.758625281e-43  3.157638812e+16  
   2.702  1.761313745e-43  3.155947295e+16  
   2.703  1.764004096e-43  3.154255779e+16  
   2.704  1.766696337e-43  3.152987141e+16  
   2.705  1.769390465e-43  3.151718504e+16  
   2.706  1.772086483e-43  3.150026987e+16  
   2.707  1.774784389e-43  3.148758349e+16  
   2.708  1.777484183e-43  3.145798195e+16  
   2.709  1.780185866e-43  3.144529558e+16  
   2.71   1.782889438e-43  3.14326092e+16   
   2.711  1.785594899e-43  3.141992283e+16  
   2.712  1.788302249e-43  3.140300766e+16  
   2.713  1.791011487e-43  3.139032128e+16  
   2.714  1.793722614e-43  3.137763491e+16  
   2.715  1.796435631e-43  3.136071974e+16  
   2.716  1.799150536e-43  3.134803337e+16  
   2.717  1.80186733e-43   3.133534699e+16  
   2.718  1.804586014e-43  3.131843182e+16  
   2.719  1.807306586e-43  3.130574545e+16  
   2.72   1.810029048e-43  3.129305907e+16  
   2.721  1.812753399e-43  3.127614391e+16  
   2.722  1.81547964e-43   3.125922874e+16  
   2.723  1.818207769e-43  3.124231357e+16  
   2.724  1.820937789e-43  3.122539841e+16  
   2.725  1.823669697e-43  3.120425445e+16  
   2.726  1.826403495e-43  3.119156807e+16  
   2.727  1.829139183e-43  3.11788817e+16   
   2.728  1.83187676e-43   3.115350895e+16  
   2.729  1.834616227e-43  3.113236499e+16  
   2.73   1.837357583e-43  3.111967861e+16  
   2.731  1.840100829e-43  3.110276344e+16  
   2.732  1.842845965e-43  3.108161949e+16  
   2.733  1.845592991e-43  3.106893311e+16  
   2.734  1.848341906e-43  3.100127244e+16  
   2.735  1.851092712e-43  3.098858607e+16  
   2.736  1.853845407e-43  3.097589969e+16  
   2.737  1.856599992e-43  3.095475573e+16  
   2.738  1.859356468e-43  3.093361177e+16  
   2.739  1.862114833e-43  3.091669661e+16  
   2.74   1.864875089e-43  3.090401023e+16  
   2.741  1.867637234e-43  3.089132386e+16  
   2.742  1.87040127e-43   3.087440869e+16  
   2.743  1.873167196e-43  3.085749352e+16  
   2.744  1.875935012e-43  3.084057835e+16  
   2.745  1.878704719e-43  3.082789198e+16  
   2.746  1.881476316e-43  3.072217219e+16  
   2.747  1.884249803e-43  3.070948581e+16  
   2.748  1.887025181e-43  3.069257064e+16  
   2.749  1.88980245e-43   3.067988427e+16  
   2.75   1.892581608e-43  3.06629691e+16   
   2.751  1.895362658e-43  3.065028272e+16  
   2.752  1.898145598e-43  3.062490997e+16  
   2.753  1.900930428e-43  3.06122236e+16   
   2.754  1.90371715e-43   3.059107964e+16  
   2.755  1.906505762e-43  3.057839326e+16  
   2.756  1.909296264e-43  3.056570689e+16  
   2.757  1.912088658e-43  3.054879172e+16  
   2.758  1.914882943e-43  3.053610535e+16  
   2.759  1.917679118e-43  3.051919018e+16  
   2.76   1.920477184e-43  3.05065038e+16   
   2.761  1.923277141e-43  3.049381743e+16  
   2.762  1.92607899e-43   3.047690226e+16  
   2.763  1.928882729e-43  3.046421589e+16  
   2.764  1.931688359e-43  3.044307193e+16  
   2.765  1.934495881e-43  3.043038555e+16  
   2.766  1.937305294e-43  3.041347039e+16  
   2.767  1.940116597e-43  3.040078401e+16  
   2.768  1.942929793e-43  3.038386884e+16  
   2.769  1.945744879e-43  3.036695368e+16  
   2.77   1.948561857e-43  3.03542673e+16   
   2.771  1.951380726e-43  3.033735213e+16  
   2.772  1.954201486e-43  3.032466576e+16  
   2.773  1.957024138e-43  3.031197938e+16  
   2.774  1.959848681e-43  3.027814905e+16  
   2.775  1.962675116e-43  3.025700509e+16  
   2.776  1.965503443e-43  3.024008992e+16  
   2.777  1.968333661e-43  3.021048838e+16  
   2.778  1.97116577e-43   3.019780201e+16  
   2.779  1.973999772e-43  3.018088684e+16  
   2.78   1.976835665e-43  3.016820046e+16  
   2.781  1.979673449e-43  3.015551409e+16  
   2.782  1.982513126e-43  3.013859892e+16  
   2.783  1.985354694e-43  3.012591255e+16  
   2.784  1.988198154e-43  3.011322617e+16  
   2.785  1.991043506e-43  3.0096311e+16    
   2.786  1.99389075e-43   3.008362463e+16  
   2.787  1.996739886e-43  3.006670946e+16  
   2.788  1.999590914e-43  3.005402309e+16  
   2.789  2.002443833e-43  3.003710792e+16  
   2.79   2.005298645e-43  3.002019275e+16  
   2.791  2.008155349e-43  2.999059121e+16  
   2.792  2.011013945e-43  2.997790483e+16  
   2.793  2.013874434e-43  2.996098967e+16  
   2.794  2.016736814e-43  2.99440745e+16   
   2.795  2.019601087e-43  2.993138812e+16  
   2.796  2.022467252e-43  2.991870175e+16  
   2.797  2.025335309e-43  2.990178658e+16  
   2.798  2.028205259e-43  2.988910021e+16  
   2.799  2.031077101e-43  2.987218504e+16  
   2.8    2.033950835e-43  2.985526987e+16  
   2.801  2.036826462e-43  2.98425835e+16   
   2.802  2.039703981e-43  2.982989712e+16  
   2.803  2.042583393e-43  2.981298196e+16  
   2.804  2.045464697e-43  2.980029558e+16  
   2.805  2.048347894e-43  2.978338041e+16  
   2.806  2.051232983e-43  2.976646525e+16  
   2.807  2.054119965e-43  2.974532129e+16  
   2.808  2.05700884e-43   2.972840612e+16  
   2.809  2.059899608e-43  2.971571974e+16  
   2.81   2.062792268e-43  2.970303337e+16  
   2.811  2.065686821e-43  2.968188941e+16  
   2.812  2.068583267e-43  2.966920304e+16  
   2.813  2.071481605e-43  2.964805908e+16  
   2.814  2.074381837e-43  2.96353727e+16   
   2.815  2.077283961e-43  2.961845753e+16  
   2.816  2.080187979e-43  2.960577116e+16  
   2.817  2.083093889e-43  2.958885599e+16  
   2.818  2.086001692e-43  2.955925445e+16  
   2.819  2.088911389e-43  2.954233928e+16  
   2.82   2.091822978e-43  2.952542412e+16  
   2.821  2.09473646e-43   2.951273774e+16  
   2.822  2.097651836e-43  2.949582257e+16  
   2.823  2.100569105e-43  2.947467861e+16  
   2.824  2.103488267e-43  2.945776345e+16  
   2.825  2.106409322e-43  2.940701795e+16  
   2.826  2.10933227e-43   2.939010278e+16  
   2.827  2.112257112e-43  2.93774164e+16   
   2.828  2.115183847e-43  2.936050124e+16  
   2.829  2.118112475e-43  2.934781486e+16  
   2.83   2.121042997e-43  2.933089969e+16  
   2.831  2.123975412e-43  2.931821332e+16  
   2.832  2.12690972e-43   2.929284057e+16  
   2.833  2.129845922e-43  2.928015419e+16  
   2.834  2.132784018e-43  2.926323903e+16  
   2.835  2.135724007e-43  2.924632386e+16  
   2.836  2.138665889e-43  2.923363748e+16  
   2.837  2.141609666e-43  2.921672232e+16  
   2.838  2.144555335e-43  2.920403594e+16  
   2.839  2.147502899e-43  2.918712077e+16  
   2.84   2.150452356e-43  2.915751923e+16  
   2.841  2.153403706e-43  2.914483286e+16  
   2.842  2.156356951e-43  2.912791769e+16  
   2.843  2.159312089e-43  2.905602823e+16  
   2.844  2.162269121e-43  2.903488427e+16  
   2.845  2.165228047e-43  2.90179691e+16   
   2.846  2.168188867e-43  2.900105394e+16  
   2.847  2.17115158e-43   2.898836756e+16  
   2.848  2.174116188e-43  2.89672236e+16   
   2.849  2.177082689e-43  2.895453723e+16  
   2.85   2.180051085e-43  2.893762206e+16  
   2.851  2.183021374e-43  2.892493568e+16  
   2.852  2.185993557e-43  2.890379173e+16  
   2.853  2.188967635e-43  2.889110535e+16  
   2.854  2.191943606e-43  2.887419018e+16  
   2.855  2.194921472e-43  2.886150381e+16  
   2.856  2.197901231e-43  2.884458864e+16  
   2.857  2.200882885e-43  2.882767347e+16  
   2.858  2.203866433e-43  2.88149871e+16   
   2.859  2.206851876e-43  2.879807193e+16  
   2.86   2.209839212e-43  2.878115676e+16  
   2.861  2.212828443e-43  2.87642416e+16   
   2.862  2.215819568e-43  2.873041126e+16  
   2.863  2.218812587e-43  2.87092673e+16   
   2.864  2.221807501e-43  2.869235214e+16  
   2.865  2.224804309e-43  2.867543697e+16  
   2.866  2.227803012e-43  2.866275059e+16  
   2.867  2.230803608e-43  2.864583543e+16  
   2.868  2.2338061e-43    2.862892026e+16  
   2.869  2.236810486e-43  2.861623389e+16  
   2.87   2.239816766e-43  2.859931872e+16  
   2.871  2.242824941e-43  2.857817476e+16  
   2.872  2.24583501e-43   2.856125959e+16  
   2.873  2.248846975e-43  2.854434443e+16  
   2.874  2.251860833e-43  2.853165805e+16  
   2.875  2.254876586e-43  2.851474288e+16  
   2.876  2.257894234e-43  2.850205651e+16  
   2.877  2.260913777e-43  2.848514134e+16  
   2.878  2.263935214e-43  2.847245497e+16  
   2.879  2.266958547e-43  2.84555398e+16   
   2.88   2.269983773e-43  2.843862463e+16  
   2.881  2.273010895e-43  2.842593826e+16  
   2.882  2.276039912e-43  2.840902309e+16  
   2.883  2.279070823e-43  2.839633671e+16  
   2.884  2.282103629e-43  2.837519275e+16  
   2.885  2.28513833e-43   2.836250638e+16  
   2.886  2.288174926e-43  2.834559121e+16  
   2.887  2.291213417e-43  2.833290484e+16  
   2.888  2.294253803e-43  2.831598967e+16  
   2.889  2.297296084e-43  2.82990745e+16   
   2.89   2.30034026e-43   2.828638813e+16  
   2.891  2.303386331e-43  2.826947296e+16  
   2.892  2.306434297e-43  2.825255779e+16  
   2.893  2.309484158e-43  2.823987142e+16  
   2.894  2.312535914e-43  2.822295625e+16  
   2.895  2.315589566e-43  2.787196653e+16  
   2.896  2.318645112e-43  2.785928016e+16  
   2.897  2.321702554e-43  2.780430587e+16  
   2.898  2.324761891e-43  2.776201795e+16  
   2.899  2.327823123e-43  2.774510278e+16  
   2.9    2.330886251e-43  2.773241641e+16  
   2.901  2.333951274e-43  2.771550124e+16  
   2.902  2.337018192e-43  2.76816709e+16   
   2.903  2.340087005e-43  2.766475574e+16  
   2.904  2.343157714e-43  2.765206936e+16  
   2.905  2.346230318e-43  2.76351542e+16   
   2.906  2.349304817e-43  2.761401024e+16  
   2.907  2.352381212e-43  2.759709507e+16  
   2.908  2.355459503e-43  2.758440869e+16  
   2.909  2.358539689e-43  2.757172232e+16  
   2.91   2.36162177e-43   2.755480715e+16  
   2.911  2.364705747e-43  2.754212078e+16  
   2.912  2.367791619e-43  2.75294344e+16   
   2.913  2.370879387e-43  2.751251923e+16  
   2.914  2.373969051e-43  2.749560407e+16  
   2.915  2.37706061e-43   2.748291769e+16  
   2.916  2.380154065e-43  2.745754494e+16  
   2.917  2.383249415e-43  2.741948582e+16  
   2.918  2.386346661e-43  2.740257065e+16  
   2.919  2.389445803e-43  2.738988427e+16  
   2.92   2.392546841e-43  2.73771979e+16   
   2.921  2.395649774e-43  2.736451152e+16  
   2.922  2.398754603e-43  2.723764777e+16  
   2.923  2.401861328e-43  2.720804623e+16  
   2.924  2.404969949e-43  2.719535985e+16  
   2.925  2.408080465e-43  2.718267348e+16  
   2.926  2.411192877e-43  2.71699871e+16   
   2.927  2.414307186e-43  2.714884314e+16  
   2.928  2.41742339e-43   2.69120308e+16   
   2.929  2.42054149e-43   2.689511564e+16  
   2.93   2.423661486e-43  2.685282772e+16  
   2.931  2.426783378e-43  2.684014134e+16  
   2.932  2.429907166e-43  2.682745497e+16  
   2.933  2.43303285e-43   2.681476859e+16  
   2.934  2.436160429e-43  2.680208222e+16  
   2.935  2.439289905e-43  2.678939584e+16  
   2.936  2.442421278e-43  2.677670947e+16  
   2.937  2.445554546e-43  2.67597943e+16   
   2.938  2.44868971e-43   2.674710792e+16  
   2.939  2.45182677e-43   2.670059121e+16  
   2.94   2.454965727e-43  2.667521846e+16  
   2.941  2.458106579e-43  2.66583033e+16   
   2.942  2.461249328e-43  2.664561692e+16  
   2.943  2.464393973e-43  2.659910021e+16  
   2.944  2.467540515e-43  2.658218505e+16  
   2.945  2.470688952e-43  2.656949867e+16  
   2.946  2.473839286e-43  2.655681229e+16  
   2.947  2.476991516e-43  2.654412592e+16  
   2.948  2.480145643e-43  2.653143954e+16  
   2.949  2.483301666e-43  2.651875317e+16  
   2.95   2.486459585e-43  2.6501838e+16    
   2.951  2.4896194e-43    2.648915163e+16  
   2.952  2.492781112e-43  2.647646525e+16  
   2.953  2.495944721e-43  2.646377888e+16  
   2.954  2.499110225e-43  2.64510925e+16   
   2.955  2.502277627e-43  2.643417733e+16  
   2.956  2.505446924e-43  2.642149096e+16  
   2.957  2.508618118e-43  2.640457579e+16  
   2.958  2.511791209e-43  2.639188942e+16  
   2.959  2.514966196e-43  2.635805908e+16  
   2.96   2.51814308e-43   2.634114391e+16  
   2.961  2.521321861e-43  2.632845754e+16  
   2.962  2.524502537e-43  2.631577116e+16  
   2.963  2.527685111e-43  2.630308479e+16  
   2.964  2.530869581e-43  2.629039841e+16  
   2.965  2.534055948e-43  2.627771204e+16  
   2.966  2.537244212e-43  2.626502566e+16  
   2.967  2.540434372e-43  2.62481105e+16   
   2.968  2.543626429e-43  2.623542412e+16  
   2.969  2.546820382e-43  2.622273775e+16  
   2.97   2.550016233e-43  2.618890741e+16  
   2.971  2.55321398e-43   2.617622104e+16  
   2.972  2.556413624e-43  2.616353466e+16  
   2.973  2.559615164e-43  2.615084829e+16  
   2.974  2.562818602e-43  2.613393312e+16  
   2.975  2.566023936e-43  2.612124674e+16  
   2.976  2.569231167e-43  2.610856037e+16  
   2.977  2.572440296e-43  2.609587399e+16  
   2.978  2.575651321e-43  2.608318762e+16  
   2.979  2.578864242e-43  2.606627245e+16  
   2.98   2.582079061e-43  2.605358607e+16  
   2.981  2.585295777e-43  2.60408997e+16   
   2.982  2.58851439e-43   2.602821332e+16  
   2.983  2.591734899e-43  2.601129816e+16  
   2.984  2.594957306e-43  2.599861178e+16  
   2.985  2.59818161e-43   2.598592541e+16  
   2.986  2.601407811e-43  2.597323903e+16  
   2.987  2.604635908e-43  2.596055266e+16  
   2.988  2.607865903e-43  2.594786628e+16  
   2.989  2.611097795e-43  2.593517991e+16  
   2.99   2.614331584e-43  2.592249353e+16  
   2.991  2.617567271e-43  2.590980715e+16  
   2.992  2.620804854e-43  2.589712078e+16  
   2.993  2.624044334e-43  2.588020561e+16  
   2.994  2.627285712e-43  2.586751924e+16  
   2.995  2.630528987e-43  2.585483286e+16  
   2.996  2.633774159e-43  2.584214649e+16  
   2.997  2.637021228e-43  2.582946011e+16  
   2.998  2.640270195e-43  2.542772489e+16  
   2.999  2.643521059e-43  2.541503852e+16  
