#  Created by D.Norcini                  #
#  Version 0 (10/13/16)                  #
#  Key:                                  #
#  [Energy] antineutrino energy in MeV   #
#  [Xsection] IBD cross-section in cm^2  #
#  [Flux] antineutrinos emitted per GJ   #
#
#  Energy Xsection         Flux          #
   4.064  7.184507163e-43  1.081161053e+16  
   4.065  7.189784888e-43  1.080188728e+16  
   4.066  7.195064516e-43  1.07921708e+16   
   4.067  7.200346047e-43  1.078246111e+16  
   4.068  7.205629482e-43  1.077275819e+16  
   4.069  7.210914819e-43  1.076306204e+16  
   4.07   7.21620206e-43   1.075337267e+16  
   4.071  7.221491204e-43  1.074369006e+16  
   4.072  7.226782251e-43  1.073401421e+16  
   4.073  7.232075201e-43  1.072434513e+16  
   4.074  7.237370054e-43  1.071468281e+16  
   4.075  7.242666811e-43  1.070502724e+16  
   4.076  7.24796547e-43   1.069537843e+16  
   4.077  7.253266033e-43  1.068573637e+16  
   4.078  7.258568498e-43  1.067610106e+16  
   4.079  7.263872867e-43  1.06664725e+16   
   4.08   7.269179139e-43  1.065685068e+16  
   4.081  7.274487315e-43  1.06472356e+16   
   4.082  7.279797393e-43  1.063762727e+16  
   4.083  7.285109375e-43  1.062802566e+16  
   4.084  7.290423259e-43  1.06184308e+16   
   4.085  7.295739047e-43  1.060884266e+16  
   4.086  7.301056738e-43  1.059926125e+16  
   4.087  7.306376332e-43  1.058968657e+16  
   4.088  7.31169783e-43   1.058011862e+16  
   4.089  7.31702123e-43   1.057055738e+16  
   4.09   7.322346534e-43  1.056100286e+16  
   4.091  7.32767374e-43   1.055145506e+16  
   4.092  7.33300285e-43   1.054191397e+16  
   4.093  7.338333863e-43  1.053237959e+16  
   4.094  7.34366678e-43   1.052285192e+16  
   4.095  7.349001599e-43  1.051333096e+16  
   4.096  7.354338322e-43  1.050381669e+16  
   4.097  7.359676947e-43  1.049430913e+16  
   4.098  7.365017476e-43  1.048480827e+16  
   4.099  7.370359908e-43  1.04753141e+16   
   4.1    7.375704243e-43  1.046582662e+16  
   4.101  7.381050482e-43  1.045634583e+16  
   4.102  7.386398623e-43  1.044687173e+16  
   4.103  7.391748668e-43  1.043740432e+16  
   4.104  7.397100616e-43  1.042794358e+16  
   4.105  7.402454467e-43  1.041848953e+16  
   4.106  7.407810221e-43  1.040904215e+16  
   4.107  7.413167879e-43  1.039960144e+16  
   4.108  7.41852744e-43   1.039016741e+16  
   4.109  7.423888903e-43  1.038074005e+16  
   4.11   7.42925227e-43   1.037131935e+16  
   4.111  7.434617541e-43  1.036190532e+16  
   4.112  7.439984714e-43  1.035249794e+16  
   4.113  7.44535379e-43   1.034309723e+16  
   4.114  7.45072477e-43   1.033370317e+16  
   4.115  7.456097653e-43  1.032431576e+16  
   4.116  7.461472439e-43  1.031493501e+16  
   4.117  7.466849129e-43  1.03055609e+16   
   4.118  7.472227721e-43  1.029619344e+16  
   4.119  7.477608217e-43  1.028683262e+16  
   4.12   7.482990616e-43  1.027747844e+16  
   4.121  7.488374918e-43  1.026813089e+16  
   4.122  7.493761123e-43  1.025878999e+16  
   4.123  7.499149231e-43  1.024945571e+16  
   4.124  7.504539243e-43  1.024012806e+16  
   4.125  7.509931158e-43  1.023080704e+16  
   4.126  7.515324976e-43  1.022149265e+16  
   4.127  7.520720697e-43  1.021218487e+16  
   4.128  7.526118322e-43  1.020288372e+16  
   4.129  7.531517849e-43  1.019358918e+16  
   4.13   7.53691928e-43   1.018430125e+16  
   4.131  7.542322614e-43  1.017501994e+16  
   4.132  7.547727852e-43  1.016574523e+16  
   4.133  7.553134992e-43  1.015647713e+16  
   4.134  7.558544036e-43  1.014721563e+16  
   4.135  7.563954983e-43  1.013796073e+16  
   4.136  7.569367833e-43  1.012871243e+16  
   4.137  7.574782586e-43  1.011947073e+16  
   4.138  7.580199243e-43  1.011023561e+16  
   4.139  7.585617802e-43  1.010100709e+16  
   4.14   7.591038265e-43  1.009178515e+16  
   4.141  7.596460632e-43  1.00825698e+16   
   4.142  7.601884901e-43  1.007336103e+16  
   4.143  7.607311074e-43  1.006415884e+16  
   4.144  7.61273915e-43   1.005496322e+16  
   4.145  7.618169129e-43  1.004577418e+16  
   4.146  7.623601011e-43  1.003659171e+16  
   4.147  7.629034796e-43  1.002741581e+16  
   4.148  7.634470485e-43  1.001824647e+16  
   4.149  7.639908077e-43  1.00090837e+16   
   4.15   7.645347572e-43  9.999927487e+15  
   4.151  7.650788971e-43  9.990777832e+15  
   4.152  7.656232273e-43  9.981634732e+15  
   4.153  7.661677477e-43  9.972498184e+15  
   4.154  7.667124586e-43  9.963368186e+15  
   4.155  7.672573597e-43  9.954244735e+15  
   4.156  7.678024511e-43  9.945127828e+15  
   4.157  7.683477329e-43  9.936017463e+15  
   4.158  7.68893205e-43   9.926913636e+15  
   4.159  7.694388675e-43  9.917816347e+15  
   4.16   7.699847202e-43  9.90872559e+15   
   4.161  7.705307633e-43  9.899641365e+15  
   4.162  7.710769967e-43  9.890563668e+15  
   4.163  7.716234204e-43  9.881492496e+15  
   4.164  7.721700345e-43  9.872427847e+15  
   4.165  7.727168389e-43  9.863369719e+15  
   4.166  7.732638336e-43  9.854318108e+15  
   4.167  7.738110186e-43  9.845273012e+15  
   4.168  7.743583939e-43  9.836234428e+15  
   4.169  7.749059596e-43  9.827202353e+15  
   4.17   7.754537156e-43  9.818176785e+15  
   4.171  7.760016619e-43  9.809157721e+15  
   4.172  7.765497986e-43  9.800145159e+15  
   4.173  7.770981256e-43  9.791139095e+15  
   4.174  7.776466429e-43  9.782139527e+15  
   4.175  7.781953505e-43  9.773146453e+15  
   4.176  7.787442484e-43  9.764159869e+15  
   4.177  7.792933367e-43  9.755179773e+15  
   4.178  7.798426153e-43  9.746206162e+15  
   4.179  7.803920842e-43  9.737239034e+15  
   4.18   7.809417435e-43  9.728278385e+15  
   4.181  7.814915931e-43  9.719324214e+15  
   4.182  7.82041633e-43   9.710376517e+15  
   4.183  7.825918632e-43  9.701435291e+15  
   4.184  7.831422838e-43  9.692500535e+15  
   4.185  7.836928947e-43  9.683572244e+15  
   4.186  7.842436959e-43  9.674650418e+15  
   4.187  7.847946874e-43  9.665735052e+15  
   4.188  7.853458693e-43  9.656826144e+15  
   4.189  7.858972415e-43  9.647923692e+15  
   4.19   7.86448804e-43   9.639027692e+15  
   4.191  7.870005568e-43  9.630138142e+15  
   4.192  7.875525e-43     9.62125504e+15   
   4.193  7.881046335e-43  9.612378382e+15  
   4.194  7.886569573e-43  9.603508166e+15  
   4.195  7.892094715e-43  9.59464439e+15   
   4.196  7.89762176e-43   9.585787049e+15  
   4.197  7.903150708e-43  9.576936142e+15  
   4.198  7.908681559e-43  9.568091667e+15  
   4.199  7.914214314e-43  9.559253619e+15  
   4.2    7.919748972e-43  9.550421997e+15  
   4.201  7.925285533e-43  9.541596798e+15  
   4.202  7.930823998e-43  9.532778019e+15  
   4.203  7.936364365e-43  9.523965657e+15  
   4.204  7.941906637e-43  9.51515971e+15   
   4.205  7.947450811e-43  9.506360175e+15  
   4.206  7.952996889e-43  9.497567049e+15  
   4.207  7.95854487e-43   9.48878033e+15   
   4.208  7.964094754e-43  9.480000014e+15  
   4.209  7.969646541e-43  9.471226099e+15  
   4.21   7.975200232e-43  9.462458582e+15  
   4.211  7.980755826e-43  9.453697461e+15  
   4.212  7.986313324e-43  9.444942733e+15  
   4.213  7.991872724e-43  9.436194395e+15  
   4.214  7.997434028e-43  9.427452444e+15  
   4.215  8.002997236e-43  9.418716877e+15  
   4.216  8.008562346e-43  9.409987693e+15  
   4.217  8.01412936e-43   9.401264887e+15  
   4.218  8.019698277e-43  9.392548458e+15  
   4.219  8.025269098e-43  9.383838403e+15  
   4.22   8.030841822e-43  9.375134718e+15  
   4.221  8.036416449e-43  9.366437402e+15  
   4.222  8.041992979e-43  9.357746451e+15  
   4.223  8.047571413e-43  9.349061863e+15  
   4.224  8.05315175e-43   9.340383634e+15  
   4.225  8.05873399e-43   9.331711763e+15  
   4.226  8.064318134e-43  9.323046246e+15  
   4.227  8.069904181e-43  9.314387081e+15  
   4.228  8.075492131e-43  9.305734264e+15  
   4.229  8.081081984e-43  9.297087794e+15  
   4.23   8.086673741e-43  9.288447667e+15  
   4.231  8.092267401e-43  9.279813881e+15  
   4.232  8.097862965e-43  9.271186433e+15  
   4.233  8.103460432e-43  9.26256532e+15   
   4.234  8.109059802e-43  9.25395054e+15   
   4.235  8.114661075e-43  9.245342089e+15  
   4.236  8.120264252e-43  9.236739965e+15  
   4.237  8.125869332e-43  9.228144165e+15  
   4.238  8.131476315e-43  9.219554686e+15  
   4.239  8.137085202e-43  9.210971526e+15  
   4.24   8.142695992e-43  9.202394682e+15  
   4.241  8.148308685e-43  9.193824151e+15  
   4.242  8.153923282e-43  9.18525993e+15   
   4.243  8.159539782e-43  9.176702017e+15  
   4.244  8.165158185e-43  9.168150409e+15  
   4.245  8.170778492e-43  9.159605103e+15  
   4.246  8.176400702e-43  9.151066096e+15  
   4.247  8.182024815e-43  9.142533385e+15  
   4.248  8.187650832e-43  9.134006969e+15  
   4.249  8.193278751e-43  9.125486843e+15  
   4.25   8.198908575e-43  9.116973006e+15  
   4.251  8.204540301e-43  9.108465454e+15  
   4.252  8.210173931e-43  9.099964184e+15  
   4.253  8.215809464e-43  9.091469195e+15  
   4.254  8.221446901e-43  9.082980482e+15  
   4.255  8.227086241e-43  9.074498044e+15  
   4.256  8.232727484e-43  9.066021878e+15  
   4.257  8.238370631e-43  9.05755198e+15   
   4.258  8.244015681e-43  9.049088349e+15  
   4.259  8.249662634e-43  9.040630981e+15  
   4.26   8.255311491e-43  9.032179873e+15  
   4.261  8.260962251e-43  9.023735023e+15  
   4.262  8.266614914e-43  9.015296428e+15  
   4.263  8.27226948e-43   9.006864085e+15  
   4.264  8.27792595e-43   8.998437991e+15  
   4.265  8.283584324e-43  8.990018144e+15  
   4.266  8.2892446e-43    8.981604541e+15  
   4.267  8.29490678e-43   8.973197178e+15  
   4.268  8.300570864e-43  8.964796054e+15  
   4.269  8.30623685e-43   8.956401166e+15  
   4.27   8.31190474e-43   8.94801251e+15   
   4.271  8.317574534e-43  8.939630084e+15  
   4.272  8.32324623e-43   8.931253885e+15  
   4.273  8.328919831e-43  8.922883911e+15  
   4.274  8.334595334e-43  8.914520158e+15  
   4.275  8.340272741e-43  8.906162623e+15  
   4.276  8.345952051e-43  8.897811305e+15  
   4.277  8.351633264e-43  8.8894662e+15    
   4.278  8.357316381e-43  8.881127305e+15  
   4.279  8.363001401e-43  8.872794618e+15  
   4.28   8.368688325e-43  8.864468135e+15  
   4.281  8.374377152e-43  8.856147855e+15  
   4.282  8.380067882e-43  8.847833774e+15  
   4.283  8.385760516e-43  8.839525889e+15  
   4.284  8.391455053e-43  8.831224197e+15  
   4.285  8.397151493e-43  8.822928697e+15  
   4.286  8.402849837e-43  8.814639384e+15  
   4.287  8.408550084e-43  8.806356257e+15  
   4.288  8.414252234e-43  8.798079312e+15  
   4.289  8.419956288e-43  8.789808547e+15  
   4.29   8.425662245e-43  8.781543959e+15  
   4.291  8.431370106e-43  8.773285544e+15  
   4.292  8.43707987e-43   8.765033301e+15  
   4.293  8.442791537e-43  8.756787226e+15  
   4.294  8.448505108e-43  8.748547317e+15  
   4.295  8.454220582e-43  8.740313571e+15  
   4.296  8.459937959e-43  8.732085985e+15  
   4.297  8.46565724e-43   8.723864555e+15  
   4.298  8.471378424e-43  8.715649281e+15  
   4.299  8.477101512e-43  8.707440157e+15  
   4.3    8.482826502e-43  8.699237183e+15  
   4.301  8.488553397e-43  8.691040355e+15  
   4.302  8.494282194e-43  8.682849669e+15  
   4.303  8.500012895e-43  8.674665124e+15  
   4.304  8.5057455e-43    8.666486717e+15  
   4.305  8.511480007e-43  8.658314444e+15  
   4.306  8.517216419e-43  8.650148304e+15  
   4.307  8.522954733e-43  8.641988292e+15  
   4.308  8.528694951e-43  8.633834406e+15  
   4.309  8.534437072e-43  8.625686645e+15  
   4.31   8.540181097e-43  8.617545003e+15  
   4.311  8.545927025e-43  8.60940948e+15   
   4.312  8.551674856e-43  8.601280072e+15  
   4.313  8.557424591e-43  8.593156775e+15  
   4.314  8.563176229e-43  8.585039589e+15  
   4.315  8.568929771e-43  8.576928508e+15  
   4.316  8.574685216e-43  8.568823532e+15  
   4.317  8.580442564e-43  8.560724657e+15  
   4.318  8.586201816e-43  8.552631879e+15  
   4.319  8.591962971e-43  8.544545197e+15  
   4.32   8.59772603e-43   8.536464608e+15  
   4.321  8.603490992e-43  8.528390108e+15  
   4.322  8.609257857e-43  8.520321695e+15  
   4.323  8.615026626e-43  8.512259366e+15  
   4.324  8.620797298e-43  8.504203118e+15  
   4.325  8.626569873e-43  8.496152948e+15  
   4.326  8.632344352e-43  8.488108854e+15  
   4.327  8.638120734e-43  8.480070833e+15  
   4.328  8.64389902e-43   8.472038882e+15  
   4.329  8.649679209e-43  8.464012997e+15  
   4.33   8.655461302e-43  8.455993177e+15  
   4.331  8.661245297e-43  8.447979419e+15  
   4.332  8.667031197e-43  8.439971718e+15  
   4.333  8.672818999e-43  8.431970074e+15  
   4.334  8.678608705e-43  8.423974483e+15  
   4.335  8.684400315e-43  8.415984941e+15  
   4.336  8.690193828e-43  8.408001447e+15  
   4.337  8.695989244e-43  8.400023998e+15  
   4.338  8.701786564e-43  8.39205259e+15   
   4.339  8.707585787e-43  8.38408722e+15   
   4.34   8.713386913e-43  8.376127887e+15  
   4.341  8.719189943e-43  8.368174587e+15  
   4.342  8.724994877e-43  8.360227317e+15  
   4.343  8.730801713e-43  8.352286074e+15  
   4.344  8.736610454e-43  8.344350856e+15  
   4.345  8.742421097e-43  8.33642166e+15   
   4.346  8.748233644e-43  8.328498482e+15  
   4.347  8.754048095e-43  8.320581321e+15  
   4.348  8.759864448e-43  8.312670173e+15  
   4.349  8.765682706e-43  8.304765035e+15  
   4.35   8.771502866e-43  8.296865905e+15  
   4.351  8.77732493e-43   8.28897278e+15   
   4.352  8.783148898e-43  8.281085656e+15  
   4.353  8.788974769e-43  8.273204532e+15  
   4.354  8.794802543e-43  8.265329403e+15  
   4.355  8.800632221e-43  8.257460269e+15  
   4.356  8.806463802e-43  8.249597124e+15  
   4.357  8.812297286e-43  8.241739967e+15  
   4.358  8.818132674e-43  8.233888795e+15  
   4.359  8.823969966e-43  8.226043605e+15  
   4.36   8.82980916e-43   8.218204394e+15  
   4.361  8.835650259e-43  8.21037116e+15   
   4.362  8.84149326e-43   8.202543899e+15  
   4.363  8.847338165e-43  8.194722608e+15  
   4.364  8.853184974e-43  8.186907285e+15  
   4.365  8.859033686e-43  8.179097927e+15  
   4.366  8.864884301e-43  8.171294532e+15  
   4.367  8.87073682e-43   8.163497095e+15  
   4.368  8.876591242e-43  8.155705614e+15  
   4.369  8.882447568e-43  8.147920088e+15  
   4.37   8.888305797e-43  8.140140511e+15  
   4.371  8.894165929e-43  8.132366883e+15  
   4.372  8.900027965e-43  8.1245992e+15    
   4.373  8.905891905e-43  8.116837458e+15  
   4.374  8.911757748e-43  8.109081656e+15  
   4.375  8.917625494e-43  8.10133179e+15   
   4.376  8.923495144e-43  8.093587858e+15  
   4.377  8.929366697e-43  8.085849856e+15  
   4.378  8.935240153e-43  8.078117783e+15  
   4.379  8.941115513e-43  8.070391634e+15  
   4.38   8.946992777e-43  8.062671407e+15  
   4.381  8.952871944e-43  8.0549571e+15    
   4.382  8.958753014e-43  8.047248709e+15  
   4.383  8.964635988e-43  8.039546231e+15  
   4.384  8.970520865e-43  8.031849665e+15  
   4.385  8.976407645e-43  8.024159006e+15  
   4.386  8.982296329e-43  8.016474252e+15  
   4.387  8.988186917e-43  8.0087954e+15    
   4.388  8.994079408e-43  8.001122447e+15  
   4.389  8.999973802e-43  7.993455391e+15  
   4.39   9.0058701e-43    7.985794228e+15  
   4.391  9.011768301e-43  7.978138956e+15  
   4.392  9.017668406e-43  7.970489572e+15  
   4.393  9.023570414e-43  7.962846072e+15  
   4.394  9.029474326e-43  7.955208455e+15  
   4.395  9.035380141e-43  7.947576717e+15  
   4.396  9.04128786e-43   7.939950855e+15  
   4.397  9.047197482e-43  7.932330867e+15  
   4.398  9.053109007e-43  7.924716749e+15  
   4.399  9.059022436e-43  7.917108499e+15  
   4.4    9.064937768e-43  7.909506114e+15  
   4.401  9.070855004e-43  7.901909592e+15  
   4.402  9.076774143e-43  7.894318928e+15  
   4.403  9.082695186e-43  7.88673412e+15   
   4.404  9.088618132e-43  7.879155166e+15  
   4.405  9.094542982e-43  7.871582063e+15  
   4.406  9.100469735e-43  7.864014807e+15  
   4.407  9.106398391e-43  7.856453396e+15  
   4.408  9.112328951e-43  7.848897827e+15  
   4.409  9.118261415e-43  7.841348097e+15  
   4.41   9.124195782e-43  7.833804203e+15  
   4.411  9.130132052e-43  7.826266143e+15  
   4.412  9.136070226e-43  7.818733913e+15  
   4.413  9.142010303e-43  7.81120751e+15   
   4.414  9.147952284e-43  7.803686933e+15  
   4.415  9.153896168e-43  7.796172177e+15  
   4.416  9.159841956e-43  7.78866324e+15   
   4.417  9.165789647e-43  7.78116012e+15   
   4.418  9.171739242e-43  7.773662812e+15  
   4.419  9.17769074e-43   7.766171315e+15  
   4.42   9.183644141e-43  7.758685626e+15  
   4.421  9.189599446e-43  7.751205741e+15  
   4.422  9.195556655e-43  7.743731658e+15  
   4.423  9.201515767e-43  7.736263373e+15  
   4.424  9.207476782e-43  7.728800885e+15  
   4.425  9.213439701e-43  7.72134419e+15   
   4.426  9.219404523e-43  7.713893285e+15  
   4.427  9.225371249e-43  7.706448167e+15  
   4.428  9.231339878e-43  7.699008834e+15  
   4.429  9.237310411e-43  7.691575282e+15  
   4.43   9.243282847e-43  7.68414751e+15   
   4.431  9.249257187e-43  7.676725513e+15  
   4.432  9.25523343e-43   7.669309289e+15  
   4.433  9.261211577e-43  7.661898835e+15  
   4.434  9.267191627e-43  7.654494148e+15  
   4.435  9.273173581e-43  7.647095226e+15  
   4.436  9.279157438e-43  7.639702065e+15  
   4.437  9.285143198e-43  7.632314663e+15  
   4.438  9.291130862e-43  7.624933016e+15  
   4.439  9.29712043e-43   7.617557123e+15  
   4.44   9.303111901e-43  7.610186979e+15  
   4.441  9.309105275e-43  7.602822582e+15  
   4.442  9.315100553e-43  7.595463929e+15  
   4.443  9.321097735e-43  7.588111018e+15  
   4.444  9.32709682e-43   7.580763845e+15  
   4.445  9.333097808e-43  7.573422408e+15  
   4.446  9.3391007e-43    7.566086703e+15  
   4.447  9.345105496e-43  7.558756728e+15  
   4.448  9.351112194e-43  7.55143248e+15   
   4.449  9.357120797e-43  7.544113956e+15  
   4.45   9.363131303e-43  7.536801153e+15  
   4.451  9.369143712e-43  7.529494068e+15  
   4.452  9.375158025e-43  7.522192699e+15  
   4.453  9.381174241e-43  7.514897041e+15  
   4.454  9.387192361e-43  7.507607094e+15  
   4.455  9.393212384e-43  7.500322853e+15  
   4.456  9.399234311e-43  7.493044316e+15  
   4.457  9.405258141e-43  7.48577148e+15   
   4.458  9.411283875e-43  7.478504342e+15  
   4.459  9.417311512e-43  7.471242899e+15  
   4.46   9.423341053e-43  7.463987148e+15  
   4.461  9.429372497e-43  7.456737087e+15  
   4.462  9.435405845e-43  7.449492712e+15  
   4.463  9.441441096e-43  7.442254021e+15  
   4.464  9.447478251e-43  7.43502101e+15   
   4.465  9.453517309e-43  7.427793677e+15  
   4.466  9.459558271e-43  7.420572019e+15  
   4.467  9.465601136e-43  7.413356033e+15  
   4.468  9.471645905e-43  7.406145716e+15  
   4.469  9.477692577e-43  7.398941065e+15  
   4.47   9.483741153e-43  7.391742078e+15  
   4.471  9.489791632e-43  7.384548751e+15  
   4.472  9.495844015e-43  7.377361082e+15  
   4.473  9.501898301e-43  7.370179067e+15  
   4.474  9.507954491e-43  7.363002705e+15  
   4.475  9.514012584e-43  7.355831991e+15  
   4.476  9.520072581e-43  7.348666923e+15  
   4.477  9.526134481e-43  7.341507498e+15  
   4.478  9.532198285e-43  7.334353713e+15  
   4.479  9.538263992e-43  7.327205566e+15  
   4.48   9.544331603e-43  7.320063053e+15  
   4.481  9.550401117e-43  7.312926171e+15  
   4.482  9.556472535e-43  7.305794919e+15  
   4.483  9.562545856e-43  7.298669292e+15  
   4.484  9.568621081e-43  7.291549287e+15  
   4.485  9.57469821e-43   7.284434903e+15  
